tick,worker_id,origin_lot_id,budget,sampled_count,chosen_firm_id,chosen_firm_type,chosen_price,chosen_score,best_sampled_firm_id,best_sampled_score,best_global_firm_id,best_global_score,best_global_price,better_unsampled_count,affordable_global_count
1.0,138.0,1413.0,8.688788166776275,9.0,15.0,1.0,4.899134595264496,0.08006819596908371,15.0,0.08006819596908371,17.0,0.14397670456462547,4.004186285051901,59.0,120.0
1,138,1413,3.7896535715117796,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1,139,460,8.49894079192257,10,,,NaN,-Inf,,-Inf,54,0.18888924327953763,4.052426830776183,0,120
1,140,759,9.98976172161234,8,,,NaN,-Inf,,-Inf,7,0.14027606848908714,3.953627290074344,0,120
1,141,226,8.15931379911566,10,,,NaN,-Inf,,-Inf,17,0.11401908772614089,4.004186285051901,0,120
1,142,1084,8.673114950096581,9,,,NaN,-Inf,,-Inf,54,0.09998015120222123,4.052426830776183,0,120
1.0,143.0,94.0,8.906888182469809,9.0,114.0,3.0,4.772081643248452,0.01885194192521982,114.0,0.01885194192521982,7.0,0.22793137378324974,3.953627290074344,50.0,120.0
1,143,94,4.134806539221357,14,,,NaN,-Inf,,-Inf,7,0.22793137378324974,3.953627290074344,0,11
1,144,83,7.1317304175194005,8,,,NaN,-Inf,,-Inf,17,0.1319513428026176,4.004186285051901,0,120
1,145,537,7.11902040450928,9,,,NaN,-Inf,,-Inf,17,0.13681018267050737,4.004186285051901,0,120
1,146,1239,8.207944057880342,8,,,NaN,-Inf,,-Inf,7,0.12258365275286709,3.953627290074344,0,120
1,147,870,8.608493424969707,11,,,NaN,-Inf,,-Inf,17,0.1970929336914333,4.004186285051901,0,120
1.0,148.0,754.0,8.36681264229907,9.0,57.0,3.0,4.384941273319374,0.09247817930729714,57.0,0.09247817930729714,54.0,0.10006630650215273,4.052426830776183,4.0,120.0
1,148,754,3.9818713689796965,8,,,NaN,-Inf,,-Inf,7,0.059757340837964995,3.953627290074344,0,1
1,149,1176,8.472683518483732,8,,,NaN,-Inf,,-Inf,7,0.15843468347271847,3.953627290074344,0,120
1,150,67,9.7952440760992,8,,,NaN,-Inf,,-Inf,7,0.13379339686384975,3.953627290074344,0,120
1.0,151.0,372.0,9.976078306419847,13.0,87.0,3.0,5.58635107041818,0.0796971671378684,87.0,0.0796971671378684,54.0,0.10986413167752447,4.052426830776183,35.0,120.0
1,151,372,4.389727236001667,11,,,NaN,-Inf,,-Inf,54,0.10986413167752447,4.052426830776183,0,25
1.0,152.0,1226.0,8.073875271928285,10.0,8.0,2.0,5.282135566166226,0.08986652172164876,8.0,0.08986652172164876,7.0,0.12621269081473713,3.953627290074344,61.0,120.0
1,152,1226,2.791739705762059,11,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1.0,153.0,661.0,8.274771146835265,9.0,13.0,3.0,4.094188996402951,0.07062439187273822,13.0,0.07062439187273822,17.0,0.11961049657973281,4.004186285051901,44.0,120.0
1,153,661,4.180582150432314,8,,,NaN,-Inf,,-Inf,17,0.11961049657973281,4.004186285051901,0,11
1.0,154.0,81.0,8.91494109237604,10.0,103.0,2.0,4.337162329728809,0.11354986887157469,103.0,0.11354986887157469,17.0,0.12299233321235357,4.004186285051901,9.0,120.0
1,154,81,4.577778762647231,8,,,NaN,-Inf,,-Inf,17,0.12299233321235357,4.004186285051901,0,35
1,155,1259,8.171913565828236,8,,,NaN,-Inf,,-Inf,7,0.10456064037875885,3.953627290074344,0,120
1.0,156.0,272.0,7.978577571568785,9.0,79.0,1.0,5.504561494103073,0.04659066520554653,79.0,0.04659066520554653,54.0,0.14210494097073192,4.052426830776183,70.0,120.0
1,156,272,2.474016077465712,12,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1,157,281,7.796370207358397,8,,,NaN,-Inf,,-Inf,17,0.12880175325187485,4.004186285051901,0,120
1.0,158.0,1185.0,8.173604033386104,10.0,83.0,1.0,5.722928042289636,0.08824013515557858,83.0,0.08824013515557858,7.0,0.12772876826429239,3.953627290074344,49.0,120.0
1,158,1185,2.4506759910964675,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1.0,159.0,254.0,9.379879398290676,8.0,26.0,2.0,5.883037935548996,0.047728211557548486,26.0,0.047728211557548486,7.0,0.14440260153991366,3.953627290074344,78.0,120.0
1,159,254,3.4968414627416795,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1,160,903,9.600716637133925,8,,,NaN,-Inf,,-Inf,54,0.13820328471310794,4.052426830776183,0,120
1.0,161.0,1296.0,7.774874625155577,9.0,27.0,1.0,5.79538635356007,0.0629974721143361,27.0,0.0629974721143361,7.0,0.09234423566348339,3.953627290074344,80.0,120.0
1,161,1296,1.9794882715955069,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1.0,162.0,246.0,9.251918144209347,9.0,3.0,3.0,4.0868100456857634,0.0750745036691973,3.0,0.0750745036691973,17.0,0.10556251185326396,4.004186285051901,38.0,120.0
1,162,246,5.165108098523583,8,,,NaN,-Inf,,-Inf,17,0.10556251185326396,4.004186285051901,0,80
1,163,1238,7.9997367042121414,8,,,NaN,-Inf,,-Inf,7,0.22215820575579592,3.953627290074344,0,120
1.0,164.0,134.0,8.991737898905104,9.0,67.0,3.0,4.616935758603514,0.08310474557808208,67.0,0.08310474557808208,7.0,0.09843547031430291,3.953627290074344,22.0,120.0
1,164,134,4.37480214030159,12,,,NaN,-Inf,,-Inf,7,0.09843547031430291,3.953627290074344,0,20
1.0,165.0,284.0,8.789833609090351,11.0,45.0,3.0,5.048734353382165,0.12389501199822699,45.0,0.12389501199822699,54.0,0.15435516282186304,4.052426830776183,20.0,120.0
1,165,284,3.7410992557081864,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1.0,166.0,205.0,7.027825594292917,13.0,23.0,2.0,4.794138690895765,0.04718523801289741,23.0,0.04718523801289741,7.0,0.16846914655309556,3.953627290074344,57.0,120.0
1,166,205,2.2336869033971523,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1,167,8,9.105368465489075,9,,,NaN,-Inf,,-Inf,17,0.14068375397350463,4.004186285051901,0,120
1,168,200,8.157306894703334,9,,,NaN,-Inf,,-Inf,7,0.09932150797071629,3.953627290074344,0,120
1,169,407,9.748321497376383,8,,,NaN,-Inf,,-Inf,17,0.1156434500150156,4.004186285051901,0,120
1,170,502,8.761621834215498,8,,,NaN,-Inf,,-Inf,7,0.10794494726454641,3.953627290074344,0,120
1.0,171.0,712.0,8.31218022289849,10.0,101.0,2.0,5.694631880381189,0.04479482577468316,101.0,0.04479482577468316,54.0,0.09383294292669084,4.052426830776183,116.0,120.0
1,171,712,2.617548342517302,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1,172,1522,8.616801571422567,8,,,NaN,-Inf,,-Inf,7,0.16848249372289678,3.953627290074344,0,120
1,173,177,7.535505711802509,9,,,NaN,-Inf,,-Inf,7,0.1331281696622583,3.953627290074344,0,120
1.0,174.0,1489.0,8.302624189255921,10.0,82.0,2.0,4.209182852091646,0.13505787317297693,82.0,0.13505787317297693,17.0,0.14197223688664987,4.004186285051901,7.0,120.0
1,174,1489,4.093441337164275,13,,,NaN,-Inf,,-Inf,17,0.14197223688664987,4.004186285051901,0,10
1.0,175.0,122.0,8.708359510401365,8.0,94.0,1.0,5.860642433392311,0.05294845181786322,94.0,0.05294845181786322,54.0,0.1047192049195179,4.052426830776183,104.0,120.0
1,175,122,2.8477170770090545,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1.0,176.0,517.0,9.655633361736493,11.0,31.0,2.0,4.96273639279692,0.11911376250549895,31.0,0.11911376250549895,17.0,0.1476280477448733,4.004186285051901,24.0,120.0
1,176,517,4.692896968939573,10,,,NaN,-Inf,,-Inf,17,0.1476280477448733,4.004186285051901,0,43
1.0,177.0,457.0,8.1814010357515,8.0,70.0,2.0,5.459903197388905,0.05867489260435434,70.0,0.05867489260435434,54.0,0.12518026902465015,4.052426830776183,73.0,120.0
1,177,457,2.7214978383625956,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1,178,321,6.938553029312672,10,,,NaN,-Inf,,-Inf,17,0.10233851051732933,4.004186285051901,0,120
1.0,179.0,1095.0,8.588071095291324,12.0,27.0,1.0,5.79538635356007,0.09069581903811116,27.0,0.09069581903811116,7.0,0.13294558981267535,3.953627290074344,35.0,120.0
1,179,1095,2.7926847417312546,12,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1,180,257,8.593067144706525,10,,,NaN,-Inf,,-Inf,7,0.1261921839678514,3.953627290074344,0,120
1,181,603,9.366719979293794,8,,,NaN,-Inf,,-Inf,17,0.1677441427839766,4.004186285051901,0,120
1.0,182.0,791.0,8.050023372749651,9.0,11.0,3.0,4.710414046944171,0.07289822456635373,11.0,0.07289822456635373,17.0,0.1383399325769122,4.004186285051901,53.0,120.0
1,182,791,3.3396093258054798,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1.0,183.0,769.0,8.510991456086735,9.0,46.0,1.0,5.037571619262295,0.07762867839120641,46.0,0.07762867839120641,7.0,0.09891170775913682,3.953627290074344,30.0,120.0
1,183,769,3.4734198368244407,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1,184,632,8.563171407492673,11,,,NaN,-Inf,,-Inf,17,0.15479241013616588,4.004186285051901,0,120
1.0,185.0,427.0,9.248085767381006,11.0,74.0,2.0,5.002603054081418,0.08156821182822932,74.0,0.08156821182822932,17.0,0.1019066937847451,4.004186285051901,26.0,120.0
1,185,427,4.245482713299588,10,,,NaN,-Inf,,-Inf,17,0.1019066937847451,4.004186285051901,0,17
1.0,186.0,90.0,8.908695645736556,10.0,114.0,3.0,4.772081643248452,0.11810403911849274,114.0,0.11810403911849274,54.0,0.13907767878511124,4.052426830776183,13.0,120.0
1,186,90,4.136614002488104,11,,,NaN,-Inf,,-Inf,54,0.13907767878511124,4.052426830776183,0,11
1,187,1408,8.565733842381354,10,,,NaN,-Inf,,-Inf,54,0.13040551362289343,4.052426830776183,0,120
1.0,188.0,821.0,8.691140791932321,8.0,99.0,1.0,4.3817657751577705,0.13263636455719155,99.0,0.13263636455719155,7.0,0.14699956270969652,3.953627290074344,6.0,120.0
1,188,821,4.309375016774551,8,,,NaN,-Inf,,-Inf,7,0.14699956270969652,3.953627290074344,0,18
1,189,1108,8.327803284621812,8,,,NaN,-Inf,,-Inf,54,0.1646095505522757,4.052426830776183,0,120
1.0,190.0,871.0,7.687589952767783,8.0,11.0,3.0,4.710414046944171,0.09786880658661957,11.0,0.09786880658661957,54.0,0.11375963602900557,4.052426830776183,19.0,120.0
1,190,871,2.9771759058236116,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1,191,575,7.508202078858536,11,,,NaN,-Inf,,-Inf,54,0.12868246313981577,4.052426830776183,0,120
1,192,338,9.838367935225909,9,,,NaN,-Inf,,-Inf,54,0.1307828360464413,4.052426830776183,0,120
1.0,193.0,369.0,7.307036436328472,11.0,87.0,3.0,5.58635107041818,0.07753303475150045,87.0,0.07753303475150045,54.0,0.10688083209484017,4.052426830776183,49.0,120.0
1,193,369,1.7206853659102919,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1,194,1225,8.663858173863865,8,,,NaN,-Inf,,-Inf,7,0.15000297912085153,3.953627290074344,0,120
1.0,195.0,157.0,7.997675951099495,9.0,100.0,1.0,5.565958746934576,0.05208566329530538,100.0,0.05208566329530538,54.0,0.12965140373958123,4.052426830776183,72.0,120.0
1,195,157,2.4317172041649195,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1,196,495,8.32876320705159,10,,,NaN,-Inf,,-Inf,17,0.14181908845219343,4.004186285051901,0,120
1.0,197.0,975.0,8.377916789765177,9.0,15.0,1.0,4.899134595264496,0.05189502522071941,15.0,0.05189502522071941,54.0,0.15191297453698346,4.052426830776183,58.0,120.0
1,197,975,3.478782194500681,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1.0,198.0,456.0,9.51379603821656,10.0,44.0,2.0,5.727600267744978,0.10628602651912139,44.0,0.10628602651912139,17.0,0.15203185631524108,4.004186285051901,39.0,120.0
1,198,456,3.786195770471582,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1,199,256,8.705930811946029,10,,,NaN,-Inf,,-Inf,17,0.1577859625737755,4.004186285051901,0,120
1,200,52,8.228164184188204,8,,,NaN,-Inf,,-Inf,54,0.1186201022940374,4.052426830776183,0,120
1.0,201.0,253.0,8.536571310835809,10.0,26.0,2.0,5.883037935548996,0.08351524932791125,26.0,0.08351524932791125,17.0,0.12270242816302099,4.004186285051901,44.0,120.0
1,201,253,2.6535333752868127,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1.0,202.0,812.0,7.654356281933576,8.0,107.0,1.0,4.467032247064405,0.09383948683177011,107.0,0.09383948683177011,17.0,0.13171732446250095,4.004186285051901,45.0,120.0
1,202,812,3.187324034869171,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1,203,1535,8.770568924490599,9,,,NaN,-Inf,,-Inf,54,0.10526023755130963,4.052426830776183,0,120
1.0,204.0,418.0,7.757770094769568,9.0,46.0,1.0,5.037571619262295,0.021220433596479737,46.0,0.021220433596479737,17.0,0.13040458971955407,4.004186285051901,104.0,120.0
1,204,418,2.7201984755072735,11,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1.0,205.0,686.0,8.948537585139318,11.0,28.0,3.0,4.749324034722317,0.007208177523460501,28.0,0.007208177523460501,7.0,0.13912905590017363,3.953627290074344,91.0,120.0
1,205,686,4.199213550417001,8,,,NaN,-Inf,,-Inf,7,0.13912905590017363,3.953627290074344,0,12
1,206,635,8.040018205635137,10,,,NaN,-Inf,,-Inf,17,0.12646786566085552,4.004186285051901,0,120
1,207,342,9.005025358010172,8,,,NaN,-Inf,,-Inf,17,0.11132755464575224,4.004186285051901,0,120
1.0,208.0,528.0,9.084121277220332,8.0,117.0,3.0,4.875781617726719,0.0033705771747123453,117.0,0.0033705771747123453,7.0,0.1359990460711605,3.953627290074344,95.0,120.0
1,208,528,4.208339659493613,11,,,NaN,-Inf,,-Inf,7,0.1359990460711605,3.953627290074344,0,14
1,209,1555,8.20053452975037,9,,,NaN,-Inf,,-Inf,54,0.10194479607964849,4.052426830776183,0,120
1,210,629,9.670461879699577,8,,,NaN,-Inf,,-Inf,54,0.15553839596247307,4.052426830776183,0,120
1,211,16,8.294347110626049,8,,,NaN,-Inf,,-Inf,54,0.10938680378359017,4.052426830776183,0,120
1,212,1292,8.60497663141592,8,,,NaN,-Inf,,-Inf,54,0.10826207779569506,4.052426830776183,0,120
1,213,993,8.211086377102529,9,,,NaN,-Inf,,-Inf,54,0.12219372174101399,4.052426830776183,0,120
1.0,214.0,448.0,8.214962963389874,8.0,111.0,2.0,5.503465433778899,0.07181398315112708,111.0,0.07181398315112708,7.0,0.1280410334635458,3.953627290074344,72.0,120.0
1,214,448,2.711497529610975,11,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1.0,215.0,627.0,8.899705113932718,8.0,55.0,1.0,4.727487618638091,0.07856907928804926,55.0,0.07856907928804926,17.0,0.14891719740984363,4.004186285051901,57.0,120.0
1,215,627,4.172217495294627,8,,,NaN,-Inf,,-Inf,17,0.14891719740984363,4.004186285051901,0,11
1.0,216.0,958.0,9.108148092057997,10.0,68.0,2.0,4.914992432175383,0.051172689410565485,68.0,0.051172689410565485,7.0,0.18328950514705464,3.953627290074344,59.0,120.0
1,216,958,4.193155659882613,9,,,NaN,-Inf,,-Inf,7,0.18328950514705464,3.953627290074344,0,11
1.0,217.0,1240.0,8.936847985219455,8.0,73.0,2.0,4.789931808281041,0.08543512863778394,73.0,0.08543512863778394,7.0,0.13123316835028578,3.953627290074344,56.0,120.0
1,217,1240,4.146916176938413,8,,,NaN,-Inf,,-Inf,7,0.13123316835028578,3.953627290074344,0,11
1.0,218.0,29.0,10.137159309824849,8.0,86.0,2.0,5.47612759412314,0.028979898503972822,86.0,0.028979898503972822,7.0,0.14650907673740074,3.953627290074344,111.0,120.0
1,218,29,4.661031715701709,12,,,NaN,-Inf,,-Inf,7,0.14650907673740074,3.953627290074344,0,40
1.0,219.0,106.0,10.028256357506454,11.0,109.0,2.0,4.215984877159231,0.06447269073388438,109.0,0.06447269073388438,54.0,0.13339691979251608,4.052426830776183,49.0,120.0
1.0,219.0,106.0,5.812271480347222,7.0,117.0,3.0,4.875781617726719,0.11087068685453777,117.0,0.11087068685453777,54.0,0.13339691979251608,4.052426830776183,16.0,115.0
1,219,106,0.9364898626205038,12,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1.0,220.0,91.0,8.308255407011622,10.0,60.0,1.0,4.915558579546551,0.01689757504843475,60.0,0.01689757504843475,54.0,0.17958916151430235,4.052426830776183,102.0,120.0
1,220,91,3.3926968274650706,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1.0,221.0,539.0,7.8776144365244685,13.0,13.0,3.0,4.094188996402951,0.002783446862701486,13.0,0.002783446862701486,7.0,0.12818460981909569,3.953627290074344,81.0,120.0
1,221,539,3.7834254401215173,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1.0,222.0,179.0,7.524714452716992,9.0,77.0,3.0,4.683919762529115,0.17679573168488552,77.0,0.17679573168488552,54.0,0.20434595272162392,4.052426830776183,10.0,120.0
1,222,179,2.8407946901878773,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1.0,223.0,507.0,8.837303978947357,11.0,40.0,2.0,5.6531199625415365,0.05405710463213261,40.0,0.05405710463213261,54.0,0.09400098043611767,4.052426830776183,114.0,120.0
1,223,507,3.184184016405821,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1.0,224.0,33.0,8.676542218407231,10.0,10.0,3.0,5.315284020122469,0.03435803169274455,10.0,0.03435803169274455,7.0,0.12154767291533868,3.953627290074344,109.0,120.0
1,224,33,3.3612581982847622,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1.0,225.0,987.0,8.707087399649309,10.0,25.0,3.0,5.4192668686270835,0.061444085178581895,25.0,0.061444085178581895,7.0,0.11853446160709596,3.953627290074344,68.0,120.0
1,225,987,3.2878205310222253,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1.0,226.0,459.0,9.669297519152131,9.0,72.0,1.0,5.739082478633662,0.06095868303623156,72.0,0.06095868303623156,17.0,0.11197402905454955,4.004186285051901,75.0,120.0
1,226,459,3.930215040518469,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1,227,384,7.303105914349102,10,,,NaN,-Inf,,-Inf,17,0.10766066565285745,4.004186285051901,0,120
1,228,1177,8.518189243590637,9,,,NaN,-Inf,,-Inf,17,0.12023840538144716,4.004186285051901,0,120
1,229,370,8.376067704667602,9,,,NaN,-Inf,,-Inf,7,0.12363094300083687,3.953627290074344,0,120
1.0,230.0,840.0,8.701294122977028,10.0,110.0,1.0,5.15794289685056,0.08274062447204107,110.0,0.08274062447204107,7.0,0.10794427116282852,3.953627290074344,30.0,120.0
1,230,840,3.543351226126468,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1,231,44,7.828794881456653,8,,,NaN,-Inf,,-Inf,7,0.17912130400437962,3.953627290074344,0,120
1,232,1133,8.581667888694582,10,,,NaN,-Inf,,-Inf,54,0.17121696980180845,4.052426830776183,0,120
1,233,1330,9.546138454232581,11,,,NaN,-Inf,,-Inf,54,0.18790232280731592,4.052426830776183,0,120
1,234,802,9.776022844805928,9,,,NaN,-Inf,,-Inf,17,0.11841561129247992,4.004186285051901,0,120
1,235,414,8.427982934491268,10,,,NaN,-Inf,,-Inf,54,0.11775673069354096,4.052426830776183,0,120
1,236,1276,7.993962445700068,11,,,NaN,-Inf,,-Inf,17,0.10912443341473484,4.004186285051901,0,120
1.0,237.0,361.0,7.209498831409842,10.0,16.0,3.0,4.847236480185614,0.09991514685082156,16.0,0.09991514685082156,54.0,0.1195116815090384,4.052426830776183,15.0,120.0
1,237,361,2.3622623512242287,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1.0,238.0,54.0,8.470678094349632,8.0,65.0,3.0,5.824624541341027,0.06634242403087266,65.0,0.06634242403087266,54.0,0.095355135892302,4.052426830776183,67.0,120.0
1,238,54,2.6460535530086045,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1,239,1344,9.362550461521561,8,,,NaN,-Inf,,-Inf,7,0.12098600290607137,3.953627290074344,0,120
1,240,499,7.5259193736828705,10,,,NaN,-Inf,,-Inf,17,0.16150828132909367,4.004186285051901,0,120
1.0,241.0,560.0,7.754449448742664,8.0,47.0,2.0,4.638763638481376,0.13990015434239952,47.0,0.13990015434239952,17.0,0.1620713180613283,4.004186285051901,16.0,120.0
1,241,560,3.1156858102612874,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1,242,576,8.738791026403002,9,,,NaN,-Inf,,-Inf,7,0.13529254686293124,3.953627290074344,0,120
1.0,243.0,277.0,7.680382628013248,8.0,89.0,2.0,4.1991651363315174,0.05399506862614109,89.0,0.05399506862614109,7.0,0.1151463228773879,3.953627290074344,83.0,120.0
1,243,277,3.481217491681731,11,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1.0,244.0,1311.0,9.12143365996237,9.0,41.0,2.0,5.073570335924529,0.005888650476408707,41.0,0.005888650476408707,7.0,0.21350355560807122,3.953627290074344,105.0,120.0
1,244,1311,4.047863324037841,10,,,NaN,-Inf,,-Inf,7,0.21350355560807122,3.953627290074344,0,6
1,245,600,8.265291441664294,8,,,NaN,-Inf,,-Inf,17,0.143864655621518,4.004186285051901,0,120
1,246,405,7.9682404860136025,11,,,NaN,-Inf,,-Inf,54,0.09344979017013663,4.052426830776183,0,120
1,247,1261,7.831608484321359,10,,,NaN,-Inf,,-Inf,54,0.13188116173010048,4.052426830776183,0,120
1,248,657,8.654078608514132,8,,,NaN,-Inf,,-Inf,7,0.10796669703782522,3.953627290074344,0,120
1.0,249.0,191.0,8.521112092955457,8.0,85.0,1.0,4.491990095275938,0.13371090198621682,85.0,0.13371090198621682,7.0,0.15191822680412634,3.953627290074344,10.0,120.0
1,249,191,4.029121997679519,8,,,NaN,-Inf,,-Inf,7,0.15191822680412634,3.953627290074344,0,6
1.0,250.0,1099.0,8.240237857282162,9.0,23.0,2.0,4.794138690895765,0.17092252934342497,23.0,0.17092252934342497,17.0,0.20464240490760763,4.004186285051901,20.0,120.0
1,250,1099,3.4460991663863973,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1,251,218,8.08172248790104,11,,,NaN,-Inf,,-Inf,17,0.10975270359864382,4.004186285051901,0,120
1.0,252.0,594.0,8.155630182342822,8.0,60.0,1.0,4.915558579546551,0.08010273777055853,60.0,0.08010273777055853,7.0,0.09959201285405749,3.953627290074344,24.0,120.0
1,252,594,3.240071602796271,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1,253,1335,9.32706614326159,9,,,NaN,-Inf,,-Inf,54,0.1109297914301218,4.052426830776183,0,120
1.0,254.0,1058.0,7.720776215564765,9.0,72.0,1.0,5.739082478633662,0.09558478581178859,72.0,0.09558478581178859,7.0,0.13875080507805582,3.953627290074344,33.0,120.0
1,254,1058,1.9816937369311027,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1.0,255.0,447.0,6.955956861338286,9.0,66.0,2.0,5.000376454001644,0.04586816644079959,66.0,0.04586816644079959,54.0,0.18871985970439464,4.052426830776183,66.0,120.0
1,255,447,1.9555804073366412,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1.0,256.0,1420.0,7.211122897674715,8.0,102.0,3.0,5.200454747419792,0.10216299620244197,102.0,0.10216299620244197,54.0,0.13110515273877457,4.052426830776183,25.0,120.0
1,256,1420,2.010668150254922,12,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1,257,1242,8.936835254637048,9,,,NaN,-Inf,,-Inf,7,0.136198274592176,3.953627290074344,0,120
1.0,258.0,333.0,8.519464841875127,8.0,59.0,2.0,4.378952878837747,0.11249819320342722,59.0,0.11249819320342722,17.0,0.12302731489571732,4.004186285051901,10.0,120.0
1,258,333,4.14051196303738,8,,,NaN,-Inf,,-Inf,17,0.12302731489571732,4.004186285051901,0,11
1,259,177,8.158308001348079,12,,,NaN,-Inf,,-Inf,7,0.1643421048756537,3.953627290074344,0,120
1.0,260.0,190.0,8.923814868172824,11.0,68.0,2.0,4.914992432175383,0.08257417839446402,68.0,0.08257417839446402,17.0,0.10135678837345355,4.004186285051901,22.0,120.0
1,260,190,4.008822435997441,8,,,NaN,-Inf,,-Inf,17,0.10135678837345355,4.004186285051901,0,2
1,261,262,8.76910759587947,10,,,NaN,-Inf,,-Inf,17,0.13162304584722034,4.004186285051901,0,120
1.0,262.0,1541.0,7.930911403823896,9.0,20.0,3.0,5.1111464103321635,0.07364185469744138,20.0,0.07364185469744138,54.0,0.09288120847204476,4.052426830776183,35.0,120.0
1,262,1541,2.8197649934917326,8,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1,263,644,9.612158391996552,8,,,NaN,-Inf,,-Inf,7,0.13242741296795885,3.953627290074344,0,120
1,264,1072,7.159125659443896,11,,,NaN,-Inf,,-Inf,7,0.13723436353624102,3.953627290074344,0,120
1.0,265.0,479.0,8.317094418012372,9.0,6.0,1.0,4.855028085936434,0.07450951329981381,6.0,0.07450951329981381,54.0,0.10206295629096915,4.052426830776183,51.0,120.0
1,265,479,3.4620663320759384,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1.0,266.0,361.0,9.238214051006926,11.0,27.0,1.0,5.79538635356007,0.09692876859046039,27.0,0.09692876859046039,7.0,0.14208209867601687,3.953627290074344,35.0,120.0
1,266,361,3.442827697446856,9,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
1,267,663,8.593568395541613,8,,,NaN,-Inf,,-Inf,7,0.19041690970718425,3.953627290074344,0,120
1.0,268.0,325.0,8.37016857095475,8.0,28.0,3.0,4.749324034722317,0.09074157417744724,28.0,0.09074157417744724,54.0,0.10634643318333374,4.052426830776183,12.0,120.0
1,268,325,3.6208445362324326,10,,,NaN,-Inf,,-Inf,,-Inf,NaN,0,0
